file,line,decl,denominator,statement
Euler/PacketInitializedResidualEquation.lean,74,EulerPacketTerminalDatum.initializedNormalizedField_tower_eq,k (via initializedNormalizedField),(initializedNormalizedField M D hTime τ hτ hτT B δ hδ ξ hs α N k).toFieldTower = (coordinateField D (initializedVelocityField M D hTime τ hτ hτT B δ hδ ξ hs α N
Euler/PacketInitializedTimeBounds.lean,33,EulerPacketTerminalDatum.initializedNormalizedField_time,k (via initializedNormalizedField),TimeDerivative D.T_pos.le (initializedNormalizedField M D hTime τ hτ hτT B δ hδ ξ hs α N k) (initializedNormalizedDerivativeField M D hTime τ hτ hτT B δ hδ ξ hs
Euler/PacketInitializedTimeBounds.lean,33,EulerPacketTerminalDatum.initializedNormalizedField_time,k (via initializedNormalizedDerivativeField),TimeDerivative D.T_pos.le (initializedNormalizedField M D hTime τ hτ hτT B δ hδ ξ hs α N k) (initializedNormalizedDerivativeField M D hTime τ hτ hτT B δ hδ ξ hs
Euler/PacketKnownTermSums.lean,18,EulerPacketCylinderField.angleMean_congr_at,P (via angleMean),"angleMean P f (t,(x,θ)) = angleMean P g (t,(x,θ))"
Euler/PacketLiftedCoefficientBounds.lean,47,EulerAllOrderDriftCorrection.liftedInputRadius_error,ρ (via liftedInputRadius),‖coordinateEquiv.symm.toContinuousLinearMap‖ * ρ⁻¹ ≤ liftedInputRadius R ρ
Euler/PacketLiftedSmallness.lean,28,EulerPacketSourceFrequency.liftedAmplitude_nonneg,k (via liftedAmplitude),0 ≤ liftedAmplitude C E k
Euler/PacketMatrixContinuity.lean,37,EulerPacketMovingFrame.scaledRayEntry_continuousOn,a (via scaledRayEntry),"∀ i j, ContinuousOn (fun τ => scaledRayEntry a ε (M τ) (S τ) i j) U"
Euler/PacketMatrixContinuity.lean,45,EulerPacketMovingFrame.scaledVelocityEntry_continuousOn,a (via scaledVelocityEntry),"∀ i j, ContinuousOn (fun τ => scaledVelocityEntry a ε (M τ) i j) U"
Euler/PacketParentFlowDifferentiation.lean,62,EulerPacketPhysicalTransform.physical_euler_momentum_of_flow,k (via physicalPressure),"momentumResidual (fun q => u q+physicalVelocity κ k m F z Y q) (fun q => p q+physicalPressure Q Y q) (t,X (t,x)) = 0"
Euler/PacketParentFlowDifferentiation.lean,62,EulerPacketPhysicalTransform.physical_euler_momentum_of_flow,κ (via momentumResidual),"momentumResidual (fun q => u q+physicalVelocity κ k m F z Y q) (fun q => p q+physicalPressure Q Y q) (t,X (t,x)) = 0"
Euler/PacketParentNormalBudget.lean,22,EulerPacketParentNormalBudget.amplitude_nonneg,C (via amplitude),0 ≤ amplitude C C₁
Euler/PacketParentTransverseCosts.lean,120,EulerPacketParentTransverseCosts.inverseRadius_bound,c (via gramCost),2*EulerTimeLpGramGevrey.gramCost c C 1*(R+1) ≤ inverseRadius R C
Euler/PacketPhysicalCompression.lean,68,EulerPacketMovingFrame.physical_target_compression,a (via physicalTime),normalizedCoupling M (r (physicalTime t₀ a ε τ)) (r (physicalTime t₀ a ε τ)) ≤ -(h*ε)/(10*τ)+3*(‖B‖+‖E‖) ∧ (30*(‖B‖+‖E‖)*τ < h*ε → normalizedCoupling M (r (phys
Euler/PacketPhysicalEulerTransform.lean,127,EulerPacketPhysicalTransform.physical_euler_momentum,k (via physicalPressure),"momentumResidual (fun q => u q+physicalVelocity κ k m F z Y q) (fun q => p q+physicalPressure Q Y q) (t,X (t,x)) = 0"
Euler/PacketPhysicalEulerTransform.lean,127,EulerPacketPhysicalTransform.physical_euler_momentum,κ (via momentumResidual),"momentumResidual (fun q => u q+physicalVelocity κ k m F z Y q) (fun q => p q+physicalPressure Q Y q) (t,X (t,x)) = 0"
Euler/PacketPhysicalNormBounds.lean,31,EulerPacketMovingFrame.scaledRay_norm_le_norm3,a (via physicalTime),‖r (physicalTime t₀ a ε τ)‖ ≤ s₀*norm3 (scaledRay m v r s₀ t₀ a ε τ 0) (scaledRay m v r s₀ t₀ a ε τ 1) (scaledRay m v r s₀ t₀ a ε τ 2)
Euler/PacketPhysicalNormBounds.lean,51,EulerPacketMovingFrame.scaledVelocity_norm_le_norm3,a (via physicalTime),‖w (physicalTime t₀ a ε τ)‖ ≤ norm3 (scaledVelocity m v w t₀ a ε τ 0) (scaledVelocity m v w t₀ a ε τ 1) (scaledVelocity m v w t₀ a ε τ 2)
Euler/PacketPhysicalNormBounds.lean,71,EulerPacketMovingFrame.physical_size_ge_second,a (via physicalTime),s₀*scaledVelocity m v w t₀ a ε τ 1/2 ≤ ‖r (physicalTime t₀ a ε τ)‖*‖w (physicalTime t₀ a ε τ)‖
Euler/PacketPhysicalNormBounds.lean,99,EulerPacketMovingFrame.physical_size_le_scaled_state,a (via physicalTime),‖r (physicalTime t₀ a ε τ)‖*‖w (physicalTime t₀ a ε τ)‖ ≤ 49*s₀*Θ^4*(|scaledVelocity m v w t₀ a ε τ 0|+|scaledVelocity m v w t₀ a ε τ 1|)
Euler/PacketPhysicalSign.lean,17,EulerPacketMovingFrame.controlled_pressure_ratio_lower,N (via velocityThird),σ^2/2 ≤ velocityNumerator A P Q N r 1 (velocityThird P Q N r 1)
Euler/PacketPhysicalSize.lean,50,EulerPacketMovingFrame.scaledRay_norm_sq,a (via physicalTime),‖r (physicalTime t₀ a ε τ)‖^2 = s₀^2* rayDenominator ε (scaledRay m v r s₀ t₀ a ε τ 0) (scaledRay m v r s₀ t₀ a ε τ 1) (scaledRay m v r s₀ t₀ a ε τ 2)
Euler/PacketPhysicalSize.lean,60,EulerPacketMovingFrame.scaledRay_norm,a (via physicalTime),‖r (physicalTime t₀ a ε τ)‖ = |s₀| * Real.sqrt (rayDenominator ε (scaledRay m v r s₀ t₀ a ε τ 0) (scaledRay m v r s₀ t₀ a ε τ 1) (scaledRay m v r s₀ t₀ a ε τ 2)
Euler/PacketPhysicalSize.lean,72,EulerPacketMovingFrame.scaledVelocity_norm_sq,a (via physicalTime),‖w (physicalTime t₀ a ε τ)‖^2 = ε^2*(scaledVelocity m v w t₀ a ε τ 0)^2+ (scaledVelocity m v w t₀ a ε τ 1)^2+ε^2*(scaledVelocity m v w t₀ a ε τ 2)^2
Euler/PacketPhysicalSize.lean,84,EulerPacketMovingFrame.scaledVelocity_norm_ratio_sq,a (via physicalTime),‖w (physicalTime t₀ a ε τ)‖^2 = (scaledVelocity m v w t₀ a ε τ 1)^2* velocityDenominator ε (scaledVelocity m v w t₀ a ε τ 0/scaledVelocity m v w t₀ a ε τ 1) (sc
Euler/PacketPhysicalSize.lean,96,EulerPacketMovingFrame.scaledVelocity_norm_ratio,a (via physicalTime),‖w (physicalTime t₀ a ε τ)‖ = |scaledVelocity m v w t₀ a ε τ 1| * Real.sqrt (velocityDenominator ε (scaledVelocity m v w t₀ a ε τ 0/scaledVelocity m v w t₀ a ε 
Euler/PacketPointJets.lean,103,EulerPacketPointJets.momentumResidual_formula,κ (via momentumResidual),momentumResidual κ FInv M m u p z = fderiv ℝ u z timeDirection + M (u z) + FInv.adjoint ((toDual ℝ Space).symm ((fderiv ℝ p z).comp spatialInjection)) + κ⁻¹ • (
Euler/PacketPressureFastHessian.lean,49,EulerPacketGraphHessian.fastHessianRemainder_norm_le,k (via fastHessianRemainder),‖fastHessianRemainder a k m Y J x‖ ≤ |k⁻¹| * (|a (graphMap k m (Y x))| * ‖fderiv ℝ (transportedNormal m J) x‖ + ‖fderiv ℝ a (graphMap k m (Y x))‖ * ‖J x‖ * ‖tra
Euler/PacketPrimaryGlobalShear.lean,39,EulerPacketPrimaryShear.slowGraphDerivative_norm_le,k (via slowGraphDerivative),‖slowGraphDerivative q k m Y J x‖ ≤ |k⁻¹| * ‖fderiv ℝ q (graphMap k m (Y x))‖ * ‖J‖
Euler/PacketPrimaryScaling.lean,60,EulerPacketPrimaryShear.scaled_terminal_wave_eq,k (via fullWave),"(fun x : Space => k⁻¹ • vector τ hτ hτT B (initialData D δ hδ (a • ξ) hs) (t,(x,k*⟪D.m₀,x⟫_ℝ))) = fullWave τ hτ hτT B δ hδ ξ hs a k t"
Euler/PacketScalarPressureGrade.lean,197,EulerTransversePacketPrimary.Budget.angular_grade_bound,C (via angularField),((angularField τ hτ hτT B Y).normalized D.T_pos.le (α • L.fullProfile) (smul_profile_pos L.fullProfile L.fullProfile_pos α hα)).WordBound 6 L.R 1 (highShift 1)
Euler/PacketScaledRay.lean,14,EulerPacketMovingFrame.physicalTime_hasDerivAt,a (via physicalTime),HasDerivAt (physicalTime t₀ a ε) (ε/a) τ
Euler/PacketScaledVelocity.lean,21,EulerPacketMovingFrame.scaledRay_restore,a (via physicalTime),s₀*rayScale ε i*scaledRay m v r s₀ t₀ a ε τ i = movingRay m v r (physicalTime t₀ a ε τ) i
Euler/PacketScaledVelocity.lean,27,EulerPacketMovingFrame.scaledVelocity_restore,a (via physicalTime),velocityScale ε i*scaledVelocity m v w t₀ a ε τ i = movingVelocity m v w (physicalTime t₀ a ε τ) i
Euler/PacketScaledVelocity.lean,40,EulerPacketMovingFrame.movingDenominator_scaling,a (via physicalTime),movingDenominator m v r (physicalTime t₀ a ε τ) = s₀^2 * rayDenominator ε (scaledRay m v r s₀ t₀ a ε τ 0) (scaledRay m v r s₀ t₀ a ε τ 1) (scaledRay m v r s₀ t₀
Euler/PacketSizeComparison.lean,45,EulerPacketMovingFrame.physical_size_comparison_order40,a (via physicalTime),s₀*Real.sqrt (1+P₀^2)*Z/4 ≤ ‖r (physicalTime t₀ a ε τ)‖*‖w (physicalTime t₀ a ε τ)‖ ∧ ‖r (physicalTime t₀ a ε τ)‖*‖w (physicalTime t₀ a ε τ)‖ ≤ 8*s₀*Real.sqrt (
Euler/PacketTangentInvariant.lean,24,EulerPacketMovingFrame.rescaled_tangentPairing_zero,a (via physicalTime),"∀ τ ∈ Icc 0 T, ⟪r (physicalTime t₀ a ε τ),w (physicalTime t₀ a ε τ)⟫_ℝ = 0"
Euler/PacketTangentNorm.lean,12,EulerPacketMovingFrame.scaled_pair_le_physical_norm,a (via physicalTime),|scaledVelocity m v w t₀ a ε τ 0|+|scaledVelocity m v w t₀ a ε τ 1| ≤ (2/ε)*‖w (physicalTime t₀ a ε τ)‖
Euler/PacketTangentNorm.lean,38,EulerPacketMovingFrame.physical_velocity_le_scaled_state,a (via physicalTime),‖w (physicalTime t₀ a ε τ)‖ ≤ 7*Θ^2*(|scaledVelocity m v w t₀ a ε τ 0|+|scaledVelocity m v w t₀ a ε τ 1|)
Euler/PacketTargetAmplification.lean,41,EulerPacketMovingFrame.physical_target_exponential_lower,a (via physicalTime),0 < ‖r (physicalTime t₀ a ε T)‖*‖w (physicalTime t₀ a ε T)‖ ∧ s₀*exp (1/(4*σ)) ≤ 4*Θ*(‖r (physicalTime t₀ a ε T)‖*‖w (physicalTime t₀ a ε T)‖)
Euler/ParentChoiceInitialSupport.lean,20,EulerPacketTerminalDatum.forwardInitializedInitialMean_support,k (via forwardInitializedInitialMean),tsupport (forwardInitializedInitialMean M D δ hδ ξ hs α N k) ⊆ Metric.closedBall 0 2
Euler/ParentChoiceInitialSupport.lean,28,EulerPacketTerminalDatum.forwardInitializedInitial_common_support,k (via forwardInitializedInitialHigh),tsupport (forwardInitializedInitialHigh M D δ hδ ξ hs α N k) ⊆ Metric.closedBall 0 2 ∧ tsupport (forwardInitializedInitialMean M D δ hδ ξ hs α N k) ⊆ Metric.clo
Euler/ParentChoiceInitialSupport.lean,28,EulerPacketTerminalDatum.forwardInitializedInitial_common_support,k (via forwardInitializedInitialMean),tsupport (forwardInitializedInitialHigh M D δ hδ ξ hs α N k) ⊆ Metric.closedBall 0 2 ∧ tsupport (forwardInitializedInitialMean M D δ hδ ξ hs α N k) ⊆ Metric.clo
Euler/ParentPacketBadRatioPolynomial.lean,17,EulerTransverseHistoryBounds.historyCost_le_differenceCost,c (via historyCost),historyCost T c q q1 d a r ≤ historyDifferenceCost T c q q1 d a r x y z
Euler/ParentPacketBadRatioPolynomial.lean,17,EulerTransverseHistoryBounds.historyCost_le_differenceCost,c (via historyDifferenceCost),historyCost T c q q1 d a r ≤ historyDifferenceCost T c q q1 d a r x y z
Euler/ParentStageHorizon.lean,79,EulerParentStageHorizon.physical_target_identity,a (via physicalTime),physicalTime τ a (sqrt (a/h)) (x/sqrt β)=τ+x/sqrt (β*a*h)
Euler/PhysicalL2Scaling.lean,50,EulerPhysicalL2Scaling.scale_contDiff,ell (via scale),ContDiff ℝ ∞ (scale ell f)
Euler/PhysicalL2Scaling.lean,54,EulerPhysicalL2Scaling.iteratedFDeriv_scale,ell (via scale),iteratedFDeriv ℝ n (scale ell f) x = (ell*(ell⁻¹)^n) • iteratedFDeriv ℝ n f (ell⁻¹ • x)
Euler/StaticEulerCorrection.lean,37,EulerStaticEuler.amplitude_pos,C (via amplitude),0 < amplitude P C R hC hR
Euler/StaticEulerCorrection.lean,40,EulerStaticEuler.amplitude_le_one,C (via amplitude),amplitude P C R hC hR ≤ 1
Euler/TransverseHistoryLipschitz.lean,15,EulerTransverseHistoryBounds.historyDifferenceCost_linear,c (via historyDifferenceCost),historyDifferenceCost T c q q₁ d a r x y z = historyDifferenceCost T c q q₁ d a r 1 0 0 * x + historyDifferenceCost T c q q₁ d a r 0 1 0 * y + historyDifference
Euler/TransverseHistoryLipschitz.lean,24,EulerTransverseHistoryBounds.historyDifferenceCost_nonneg,c (via historyDifferenceCost),0 ≤ historyDifferenceCost T c q q₁ d a r x y z
Euler/TransverseHistoryLipschitz.lean,33,EulerTransverseHistoryBounds.historyDifferenceCost_le_scale,c (via historyDifferenceCost),historyDifferenceCost T c q q₁ d a r x y z ≤ historyDifferenceCost T c q q₁ d a r L₀ L₁ LH * s
Euler/WholeSpaceGaussian.lean,40,EulerWholeSpaceGaussian.kernel_smooth,t (via kernel),ContDiff ℝ ∞ (kernel t)
Euler/WholeSpaceGaussianKernel.lean,22,EulerWholeSpaceGaussian.firstKernel_smooth,t (via firstKernel),ContDiff ℝ ∞ (firstKernel t a)
Euler/WholeSpaceGaussianKernel.lean,26,EulerWholeSpaceGaussian.secondKernel_smooth,t (via secondKernel),ContDiff ℝ ∞ (secondKernel t a b)
Euler/WholeSpaceGaussianKernel.lean,32,EulerWholeSpaceGaussian.kernel_fderiv,t (via kernel),fderiv ℝ (kernel t) x a = firstKernel t a x
Euler/WholeSpaceGaussianKernel.lean,32,EulerWholeSpaceGaussian.kernel_fderiv,t (via firstKernel),fderiv ℝ (kernel t) x a = firstKernel t a x
Euler/WholeSpaceGaussianKernel.lean,42,EulerWholeSpaceGaussian.firstKernel_fderiv,t (via firstKernel),fderiv ℝ (firstKernel t a) x b = secondKernel t a b x
Euler/WholeSpaceGaussianKernel.lean,42,EulerWholeSpaceGaussian.firstKernel_fderiv,t (via secondKernel),fderiv ℝ (firstKernel t a) x b = secondKernel t a b x
Euler/WholeSpaceGaussianTimeKernel.lean,36,EulerWholeSpaceGaussian.timeKernel_continuous,t (via timeKernel),Continuous (timeKernel t)
Euler/WholeSpaceGaussianTimeKernel.lean,41,EulerWholeSpaceGaussian.timeKernel_second_sum,t (via secondKernel),"Fin 3, secondKernel t (EuclideanSpace.single i 1) (EuclideanSpace.single i 1) y"
